pmid	object_type	object_id	object_name	origin
19820090	promoter	RDBECOLIPMC00318	iraDp1	note
35445706	promoter	RDBECOLIPMC00318	iraDp1	note
14529615	promoter	RDBECOLIPMC00319	azuCp	
19734316	promoter	RDBECOLIPMC00319	azuCp	
14529615	promoter	RDBECOLIPMC00320	ykgRp	
19734316	promoter	RDBECOLIPMC00320	ykgRp	
14529615	promoter	RDBECOLIPMC00321	yobFp1	
19734316	promoter	RDBECOLIPMC00321	yobFp1	
14529615	promoter	RDBECOLIPMC00322	rraBp1	
19717586	promoter	RDBECOLIPMC00322	rraBp1	
19717586	promoter	RDBECOLIPMC00322	rraBp1	note
14529615	promoter	RDBECOLIPMC00323	glmYp2	
19843219	promoter	RDBECOLIPMC00323	glmYp2	
14529615	promoter	RDBECOLIPMC00324	yahEp	
19969540	promoter	RDBECOLIPMC00324	yahEp	
19969540	promoter	RDBECOLIPMC00324	yahEp	note
10536136	promoter	RDBECOLIPMC00324	yahEp	note
14529615	promoter	RDBECOLIPMC00325	yaaUp	
19969540	promoter	RDBECOLIPMC00325	yaaUp	
19969540	promoter	RDBECOLIPMC00325	yaaUp	note
10536136	promoter	RDBECOLIPMC00325	yaaUp	note
14529615	promoter	RDBECOLIPMC00326	crlp2	
19969540	promoter	RDBECOLIPMC00326	crlp2	
24474781	promoter	RDBECOLIPMC00326	crlp2	
19969540	promoter	RDBECOLIPMC00326	crlp2	note
24474781	promoter	RDBECOLIPMC00326	crlp2	note
10536136	promoter	RDBECOLIPMC00326	crlp2	note
14529615	promoter	RDBECOLIPMC00327	nikAp2	
19969540	promoter	RDBECOLIPMC00327	nikAp2	
19969540	promoter	RDBECOLIPMC00327	nikAp2	note
10536136	promoter	RDBECOLIPMC00327	nikAp2	note
14529615	promoter	RDBECOLIPMC00328	emrDp	
19969540	promoter	RDBECOLIPMC00328	emrDp	
19969540	promoter	RDBECOLIPMC00328	emrDp	note
10536136	promoter	RDBECOLIPMC00328	emrDp	note
14529615	promoter	RDBECOLIPMC00329	yhjCp	
19969540	promoter	RDBECOLIPMC00329	yhjCp	
19969540	promoter	RDBECOLIPMC00329	yhjCp	note
10536136	promoter	RDBECOLIPMC00329	yhjCp	note
14529615	promoter	RDBECOLIPMC00330	ygfKp	
19969540	promoter	RDBECOLIPMC00330	ygfKp	
19969540	promoter	RDBECOLIPMC00330	ygfKp	note
10536136	promoter	RDBECOLIPMC00330	ygfKp	note
14529615	promoter	RDBECOLIPMC00331	radDp	
19969540	promoter	RDBECOLIPMC00331	radDp	
19969540	promoter	RDBECOLIPMC00331	radDp	note
10536136	promoter	RDBECOLIPMC00331	radDp	note
14529615	promoter	RDBECOLIPMC00332	htpGp3	
19969540	promoter	RDBECOLIPMC00332	htpGp3	
19969540	promoter	RDBECOLIPMC00332	htpGp3	note
10536136	promoter	RDBECOLIPMC00332	htpGp3	note
14529615	promoter	RDBECOLIPMC00333	flhDp2	
19969540	promoter	RDBECOLIPMC00333	flhDp2	
19969540	promoter	RDBECOLIPMC00333	flhDp2	note
10536136	promoter	RDBECOLIPMC00333	flhDp2	note
14529615	promoter	RDBECOLIPMC00334	actPp	
19969540	promoter	RDBECOLIPMC00334	actPp	
19969540	promoter	RDBECOLIPMC00334	actPp	note
10536136	promoter	RDBECOLIPMC00334	actPp	note
14529615	promoter	RDBECOLIPMC00335	rhaDp	
19969540	promoter	RDBECOLIPMC00335	rhaDp	
19969540	promoter	RDBECOLIPMC00335	rhaDp	note
10536136	promoter	RDBECOLIPMC00335	rhaDp	note
14529615	promoter	RDBECOLIPMC00336	mqsRp2	
19943910	promoter	RDBECOLIPMC00336	mqsRp2	
20233923	promoter	RDBECOLIPMC00336	mqsRp2	
31848281	promoter	RDBECOLIPMC00336	mqsRp2	note
10986234	promoter	RDBECOLIPMC00337	xdhAp2	
19969540	promoter	RDBECOLIPMC00337	xdhAp2	
14529615	promoter	RDBECOLIPMC00338	acrDp2	
19969540	promoter	RDBECOLIPMC00338	acrDp2	
19969540	promoter	RDBECOLIPMC00338	acrDp2	note
10536136	promoter	RDBECOLIPMC00338	acrDp2	note
14529615	promoter	RDBECOLIPMC00339	greAp1	
20008510	promoter	RDBECOLIPMC00339	greAp1	
20008510	promoter	RDBECOLIPMC00339	greAp1	note
14529615	promoter	RDBECOLIPMC00340	ftnAp	
2017145	promoter	RDBECOLIPMC00340	ftnAp	
14529615	promoter	RDBECOLIPMC00341	dsrAp	
7534408	promoter	RDBECOLIPMC00341	dsrAp	
14529615	promoter	RDBECOLIPMC00342	fnrSp	
20075074	promoter	RDBECOLIPMC00342	fnrSp	
14529615	promoter	RDBECOLIPMC00343	mgrRp	
19889087	promoter	RDBECOLIPMC00343	mgrRp	
14529615	promoter	RDBECOLIPMC00344	mgtSp	
19889087	promoter	RDBECOLIPMC00344	mgtSp	
14529615	promoter	RDBECOLIPMC00345	eptBp	
19889087	promoter	RDBECOLIPMC00345	eptBp	
23659637	promoter	RDBECOLIPMC00345	eptBp	
23659637	promoter	RDBECOLIPMC00345	eptBp	note
31992590	promoter	RDBECOLIPMC00345	eptBp	note
1650339	promoter	RDBECOLIPMC00346	selAp	
1650339	promoter	RDBECOLIPMC00347	ydjAp	
1650339	promoter	RDBECOLIPMC00348	selDp2	
3062578	promoter	RDBECOLIPMC00349	selCp	
14529615	promoter	RDBECOLIPMC00350	ynjHp2	
17576668	promoter	RDBECOLIPMC00350	ynjHp2	
11520622	promoter	RDBECOLIPMC00350	ynjHp2	note
16855242	promoter	RDBECOLIPMC00350	ynjHp2	note
16997971	promoter	RDBECOLIPMC00350	ynjHp2	note
14529615	promoter	RDBECOLIPMC00351	rdcAp2	
17576668	promoter	RDBECOLIPMC00351	rdcAp2	
11520622	promoter	RDBECOLIPMC00351	rdcAp2	note
16855242	promoter	RDBECOLIPMC00351	rdcAp2	note
16997971	promoter	RDBECOLIPMC00351	rdcAp2	note
14529615	promoter	RDBECOLIPMC00352	rdcAp1	
17576668	promoter	RDBECOLIPMC00352	rdcAp1	
11520622	promoter	RDBECOLIPMC00352	rdcAp1	note
16855242	promoter	RDBECOLIPMC00352	rdcAp1	note
16997971	promoter	RDBECOLIPMC00352	rdcAp1	note
14529615	promoter	RDBECOLIPMC00353	oxySp	
8087856	promoter	RDBECOLIPMC00353	oxySp	
14529615	promoter	RDBECOLIPMC00354	ykfBp1	
17576668	promoter	RDBECOLIPMC00354	ykfBp1	
11520622	promoter	RDBECOLIPMC00354	ykfBp1	note
16855242	promoter	RDBECOLIPMC00354	ykfBp1	note
16997971	promoter	RDBECOLIPMC00354	ykfBp1	note
14529615	promoter	RDBECOLIPMC00355	ykfBp2	
17576668	promoter	RDBECOLIPMC00355	ykfBp2	
11520622	promoter	RDBECOLIPMC00355	ykfBp2	note
16855242	promoter	RDBECOLIPMC00355	ykfBp2	note
16997971	promoter	RDBECOLIPMC00355	ykfBp2	note
14529615	promoter	RDBECOLIPMC00356	hemLp1	
17576668	promoter	RDBECOLIPMC00356	hemLp1	
11520622	promoter	RDBECOLIPMC00356	hemLp1	note
16855242	promoter	RDBECOLIPMC00356	hemLp1	note
16997971	promoter	RDBECOLIPMC00356	hemLp1	note
14529615	promoter	RDBECOLIPMC00357	hemLp2	
17576668	promoter	RDBECOLIPMC00357	hemLp2	
11520622	promoter	RDBECOLIPMC00357	hemLp2	note
16855242	promoter	RDBECOLIPMC00357	hemLp2	note
16997971	promoter	RDBECOLIPMC00357	hemLp2	note
14529615	promoter	RDBECOLIPMC00358	ttdAp	
18158297	promoter	RDBECOLIPMC00359	ttdRp	
14529615	promoter	RDBECOLIPMC00360	rnlAp2	
20421606	promoter	RDBECOLIPMC00360	rnlAp2	
20421606	promoter	RDBECOLIPMC00360	rnlAp2	note
14529615	promoter	RDBECOLIPMC00361	rnlBp2	
20421606	promoter	RDBECOLIPMC00361	rnlBp2	
20421606	promoter	RDBECOLIPMC00361	rnlBp2	note
18158297	promoter	RDBECOLIPMC00362	ycgZp	
22783906	promoter	RDBECOLIPMC00362	ycgZp	
14529615	promoter	RDBECOLIPMC00363	casAp	
20132443	promoter	RDBECOLIPMC00363	casAp	
19838295	promoter	RDBECOLIPMC00364	pfkAp1	
19838295	promoter	RDBECOLIPMC00365	pgkp2	
19838295	promoter	RDBECOLIPMC00366	pgkp3	
19838295	promoter	RDBECOLIPMC00367	gpmAp2	
19838295	promoter	RDBECOLIPMC00368	enop4	
19838295	promoter	RDBECOLIPMC00369	enop7	
19838295	promoter	RDBECOLIPMC00370	pykFp3	
1840644	promoter	RDBECOLIPMC00371	lpxLp	
1840644	promoter	RDBECOLIPMC00372	yceAp	
14529615	promoter	RDBECOLIPMC00373	yehFp	
24335284	promoter	RDBECOLIPMC00373	yehFp	
14529615	promoter	RDBECOLIPMC00374	mraZp	
9294438	promoter	RDBECOLIPMC00374	mraZp	
9614967	promoter	RDBECOLIPMC00374	mraZp	
9614967	promoter	RDBECOLIPMC00374	mraZp	note
14529615	promoter	RDBECOLIPMC00375	sohBp1	
8647276	promoter	RDBECOLIPMC00375	sohBp1	
14529615	promoter	RDBECOLIPMC00376	sohBp2	
8647276	promoter	RDBECOLIPMC00376	sohBp2	
14529615	promoter	RDBECOLIPMC00377	mplp1	
8647276	promoter	RDBECOLIPMC00377	mplp1	
14529615	promoter	RDBECOLIPMC00378	mplp2	
8647276	promoter	RDBECOLIPMC00378	mplp2	
14529615	promoter	RDBECOLIPMC00379	menAp2	
9573170	promoter	RDBECOLIPMC00379	menAp2	
14529615	promoter	RDBECOLIPMC00380	astCp1	
9696780	promoter	RDBECOLIPMC00380	astCp1	
12003934	promoter	RDBECOLIPMC00381	astCp2	
14529615	promoter	RDBECOLIPMC00381	astCp2	
9696780	promoter	RDBECOLIPMC00381	astCp2	
9696780	promoter	RDBECOLIPMC00381	astCp2	note
12003934	promoter	RDBECOLIPMC00382	astCp3	
14529615	promoter	RDBECOLIPMC00382	astCp3	
9696780	promoter	RDBECOLIPMC00382	astCp3	
9677289	promoter	RDBECOLIPMC00383	pyrHp	
8820648	promoter	RDBECOLIPMC00384	nrdHp	
16892065	promoter	RDBECOLIPMC00384	nrdHp	note
10542180	promoter	RDBECOLIPMC00385	cpxPp	
14529615	promoter	RDBECOLIPMC00385	cpxPp	
16861804	promoter	RDBECOLIPMC00385	cpxPp	
19838305	promoter	RDBECOLIPMC00385	cpxPp	
14529615	promoter	RDBECOLIPMC00386	srkAp	
16861804	promoter	RDBECOLIPMC00386	srkAp	
7881552	promoter	RDBECOLIPMC00386	srkAp	
14529615	promoter	RDBECOLIPMC00387	dsbAp	
7881552	promoter	RDBECOLIPMC00387	dsbAp	
9466267	promoter	RDBECOLIPMC00388	dmsAp2	
11092866	promoter	RDBECOLIPMC00389	moaAp1	
11092866	promoter	RDBECOLIPMC00390	moaAp2	
18368388	promoter	RDBECOLIPMC00391	ptsGp1	
9767573	promoter	RDBECOLIPMC00391	ptsGp1	
24146601	promoter	RDBECOLIPMC00391	ptsGp1	note
20668389	promoter	RDBECOLIPMC00391	ptsGp1	note
9767573	promoter	RDBECOLIPMC00391	ptsGp1	note
9767573	promoter	RDBECOLIPMC00392	ptsGp2	
24146601	promoter	RDBECOLIPMC00392	ptsGp2	note
20668389	promoter	RDBECOLIPMC00392	ptsGp2	note
9767578	promoter	RDBECOLIPMC00393	grcAp1	
9226257	promoter	RDBECOLIPMC00394	ldcCp	
9339543	promoter	RDBECOLIPMC00394	ldcCp	
9692215	promoter	RDBECOLIPMC00394	ldcCp	
9339543	promoter	RDBECOLIPMC00394	ldcCp	note
9692215	promoter	RDBECOLIPMC00394	ldcCp	note
14529615	promoter	RDBECOLIPMC00395	rrsAp1	
8423142	promoter	RDBECOLIPMC00395	rrsAp1	
16238633	promoter	RDBECOLIPMC00395	rrsAp1	note
16006239	promoter	RDBECOLIPMC00395	rrsAp1	note
14529615	promoter	RDBECOLIPMC00396	rrsCp1	
8423142	promoter	RDBECOLIPMC00396	rrsCp1	
16006239	promoter	RDBECOLIPMC00396	rrsCp1	note
14529615	promoter	RDBECOLIPMC00397	rrsCp2	
14529615	promoter	RDBECOLIPMC00398	rrsEp1	
8423142	promoter	RDBECOLIPMC00398	rrsEp1	
16006239	promoter	RDBECOLIPMC00398	rrsEp1	note
14529615	promoter	RDBECOLIPMC00399	rrsGp1	
8423142	promoter	RDBECOLIPMC00399	rrsGp1	
16006239	promoter	RDBECOLIPMC00399	rrsGp1	note
14529615	promoter	RDBECOLIPMC00400	rrsGp2	
21398637	promoter	RDBECOLIPMC00401	rrsHp1	
8423142	promoter	RDBECOLIPMC00401	rrsHp1	
16006239	promoter	RDBECOLIPMC00401	rrsHp1	note
21398637	promoter	RDBECOLIPMC00402	rrsHp2	
14529615	promoter	RDBECOLIPMC00403	rrsDp1	
7500958	promoter	RDBECOLIPMC00403	rrsDp1	
7688719	promoter	RDBECOLIPMC00403	rrsDp1	
8423142	promoter	RDBECOLIPMC00403	rrsDp1	
14529615	promoter	RDBECOLIPMC00404	rrsDp2	
7500958	promoter	RDBECOLIPMC00404	rrsDp2	
7688719	promoter	RDBECOLIPMC00404	rrsDp2	
16006239	promoter	RDBECOLIPMC00404	rrsDp2	note
10747855	promoter	RDBECOLIPMC00405	uspBp	
14529615	promoter	RDBECOLIPMC00405	uspBp	
9829921	promoter	RDBECOLIPMC00405	uspBp	
14529615	promoter	RDBECOLIPMC00406	efpp	
1956781	promoter	RDBECOLIPMC00406	efpp	
8096175	promoter	RDBECOLIPMC00407	sugEp	
14529615	promoter	RDBECOLIPMC00408	chpSp1	
3525538	promoter	RDBECOLIPMC00408	chpSp1	
9812362	promoter	RDBECOLIPMC00408	chpSp1	
14529615	promoter	RDBECOLIPMC00409	chpSp2	
3525538	promoter	RDBECOLIPMC00409	chpSp2	
9812362	promoter	RDBECOLIPMC00409	chpSp2	
10419964	promoter	RDBECOLIPMC00410	uofp	
10419964	promoter	RDBECOLIPMC00411	fldAp	
10589831	promoter	RDBECOLIPMC00412	argPp	
10594834	promoter	RDBECOLIPMC00413	yihGp	
14529615	promoter	RDBECOLIPMC00413	yihGp	
10094697	promoter	RDBECOLIPMC00414	ydeAp	
10564486	promoter	RDBECOLIPMC00415	ftsAp1	
14529615	promoter	RDBECOLIPMC00416	gorp	
8593953	promoter	RDBECOLIPMC00416	gorp	note
10482502	promoter	RDBECOLIPMC00417	dctAp	
14529615	promoter	RDBECOLIPMC00417	dctAp	
11520622	promoter	RDBECOLIPMC00418	flxAp	
14529615	promoter	RDBECOLIPMC00418	flxAp	
17576668	promoter	RDBECOLIPMC00418	flxAp	
9358034	promoter	RDBECOLIPMC00418	flxAp	
9358034	promoter	RDBECOLIPMC00418	flxAp	note
11520622	promoter	RDBECOLIPMC00418	flxAp	note
16855242	promoter	RDBECOLIPMC00418	flxAp	note
16997971	promoter	RDBECOLIPMC00418	flxAp	note
10586520	promoter	RDBECOLIPMC00419	fliCp	
11104815	promoter	RDBECOLIPMC00419	fliCp	
11520622	promoter	RDBECOLIPMC00419	fliCp	
14529615	promoter	RDBECOLIPMC00419	fliCp	
16135237	promoter	RDBECOLIPMC00419	fliCp	
3306678	promoter	RDBECOLIPMC00419	fliCp	
9209042	promoter	RDBECOLIPMC00419	fliCp	
10586520	promoter	RDBECOLIPMC00419	fliCp	note
32076637	promoter	RDBECOLIPMC00419	fliCp	note
16855242	promoter	RDBECOLIPMC00419	fliCp	note
9209042	promoter	RDBECOLIPMC00419	fliCp	note
11520622	promoter	RDBECOLIPMC00419	fliCp	note
16997971	promoter	RDBECOLIPMC00419	fliCp	note
3306678	promoter	RDBECOLIPMC00419	fliCp	note
10586520	promoter	RDBECOLIPMC00420	motRp	
11031114	promoter	RDBECOLIPMC00420	motRp	
11520622	promoter	RDBECOLIPMC00420	motRp	
14529615	promoter	RDBECOLIPMC00420	motRp	
10586520	promoter	RDBECOLIPMC00420	motRp	note
16855242	promoter	RDBECOLIPMC00420	motRp	note
11031114	promoter	RDBECOLIPMC00420	motRp	note
11520622	promoter	RDBECOLIPMC00420	motRp	note
16997971	promoter	RDBECOLIPMC00420	motRp	note
29476659	promoter	RDBECOLIPMC00420	motRp	note
10586520	promoter	RDBECOLIPMC00421	tsrp2	
11031114	promoter	RDBECOLIPMC00421	tsrp2	
11104815	promoter	RDBECOLIPMC00421	tsrp2	
11520622	promoter	RDBECOLIPMC00421	tsrp2	
14529615	promoter	RDBECOLIPMC00421	tsrp2	
2644646	promoter	RDBECOLIPMC00421	tsrp2	
3306678	promoter	RDBECOLIPMC00421	tsrp2	
9209042	promoter	RDBECOLIPMC00421	tsrp2	
9209042	promoter	RDBECOLIPMC00421	tsrp2	note
10586520	promoter	RDBECOLIPMC00422	flgMp	
11031114	promoter	RDBECOLIPMC00422	flgMp	
11104815	promoter	RDBECOLIPMC00422	flgMp	
14529615	promoter	RDBECOLIPMC00422	flgMp	
11520622	promoter	RDBECOLIPMC00422	flgMp	
10586520	promoter	RDBECOLIPMC00422	flgMp	note
16855242	promoter	RDBECOLIPMC00422	flgMp	note
11031114	promoter	RDBECOLIPMC00422	flgMp	note
11520622	promoter	RDBECOLIPMC00422	flgMp	note
16997971	promoter	RDBECOLIPMC00422	flgMp	note
10586520	promoter	RDBECOLIPMC00423	flgKp	
11031114	promoter	RDBECOLIPMC00423	flgKp	
11104815	promoter	RDBECOLIPMC00423	flgKp	
11520622	promoter	RDBECOLIPMC00423	flgKp	
14529615	promoter	RDBECOLIPMC00423	flgKp	
9209042	promoter	RDBECOLIPMC00423	flgKp	
10586520	promoter	RDBECOLIPMC00423	flgKp	note
16855242	promoter	RDBECOLIPMC00423	flgKp	note
27186988	promoter	RDBECOLIPMC00423	flgKp	note
11031114	promoter	RDBECOLIPMC00423	flgKp	note
9209042	promoter	RDBECOLIPMC00423	flgKp	note
11520622	promoter	RDBECOLIPMC00423	flgKp	note
16997971	promoter	RDBECOLIPMC00423	flgKp	note
11104815	promoter	RDBECOLIPMC00424	aerp	
11520622	promoter	RDBECOLIPMC00424	aerp	
14529615	promoter	RDBECOLIPMC00424	aerp	
19843224	promoter	RDBECOLIPMC00424	aerp	
19843224	promoter	RDBECOLIPMC00424	aerp	note
10586520	promoter	RDBECOLIPMC00425	tarp	
14529615	promoter	RDBECOLIPMC00425	tarp	
2644646	promoter	RDBECOLIPMC00425	tarp	
3306678	promoter	RDBECOLIPMC00425	tarp	
9209042	promoter	RDBECOLIPMC00425	tarp	
11031114	promoter	RDBECOLIPMC00425	tarp	
7590326	promoter	RDBECOLIPMC00425	tarp	
9209042	promoter	RDBECOLIPMC00425	tarp	note
11031114	promoter	RDBECOLIPMC00426	ycgRp	
14529615	promoter	RDBECOLIPMC00426	ycgRp	
17576668	promoter	RDBECOLIPMC00426	ycgRp	
11031114	promoter	RDBECOLIPMC00427	yhjHp	
14529615	promoter	RDBECOLIPMC00427	yhjHp	
17576668	promoter	RDBECOLIPMC00427	yhjHp	
12897000	promoter	RDBECOLIPMC00428	nanAp	
14529615	promoter	RDBECOLIPMC00428	nanAp	
32916947	promoter	RDBECOLIPMC00428	nanAp	
3909108	promoter	RDBECOLIPMC00428	nanAp	
10368146	promoter	RDBECOLIPMC00429	dcuCp	
10094685	promoter	RDBECOLIPMC00430	asrp	
14529615	promoter	RDBECOLIPMC00430	asrp	
15313253	promoter	RDBECOLIPMC00430	asrp	
10497016	promoter	RDBECOLIPMC00431	fxsAp	
14529615	promoter	RDBECOLIPMC00431	fxsAp	
16818608	promoter	RDBECOLIPMC00431	fxsAp	
16892065	promoter	RDBECOLIPMC00431	fxsAp	
12427937	promoter	RDBECOLIPMC00432	pthp	
14529615	promoter	RDBECOLIPMC00432	pthp	
12427937	promoter	RDBECOLIPMC00433	ychFp	
14529615	promoter	RDBECOLIPMC00433	ychFp	
11952912	promoter	RDBECOLIPMC00434	metKp	
14529615	promoter	RDBECOLIPMC00434	metKp	
26258987	promoter	RDBECOLIPMC00434	metKp	
14529615	promoter	RDBECOLIPMC00435	pspAp	
1717346	promoter	RDBECOLIPMC00435	pspAp	
14529615	promoter	RDBECOLIPMC00436	pspFp1	
8606168	promoter	RDBECOLIPMC00436	pspFp1	
14529615	promoter	RDBECOLIPMC00437	pspFp2	
8606168	promoter	RDBECOLIPMC00437	pspFp2	
14529615	promoter	RDBECOLIPMC00438	pspFp3	
8606168	promoter	RDBECOLIPMC00438	pspFp3	
14529615	promoter	RDBECOLIPMC00439	cysGp1	
2200673	promoter	RDBECOLIPMC00439	cysGp1	
7506529	promoter	RDBECOLIPMC00439	cysGp1	
11283292	promoter	RDBECOLIPMC00440	cusCp	
14529615	promoter	RDBECOLIPMC00440	cusCp	
15773991	promoter	RDBECOLIPMC00440	cusCp	
11283292	promoter	RDBECOLIPMC00441	cusRp	
14529615	promoter	RDBECOLIPMC00441	cusRp	
15773991	promoter	RDBECOLIPMC00441	cusRp	
10564485	promoter	RDBECOLIPMC00442	inaAp	
14529615	promoter	RDBECOLIPMC00442	inaAp	
11443091	promoter	RDBECOLIPMC00443	iscRp	
11742080	promoter	RDBECOLIPMC00443	iscRp	
14529615	promoter	RDBECOLIPMC00443	iscRp	
14529615	promoter	RDBECOLIPMC00444	xseBp	
2089044	promoter	RDBECOLIPMC00444	xseBp	
14529615	promoter	RDBECOLIPMC00445	dcuDp1	
12446648	promoter	RDBECOLIPMC00446	gabDp1	
14529615	promoter	RDBECOLIPMC00446	gabDp1	
10715006	promoter	RDBECOLIPMC00447	rlmLp	
10986267	promoter	RDBECOLIPMC00448	psiEp	
14529615	promoter	RDBECOLIPMC00448	psiEp	
11810262	promoter	RDBECOLIPMC00449	hptp	
14529615	promoter	RDBECOLIPMC00449	hptp	
14529615	promoter	RDBECOLIPMC00450	gcdp1	
8419307	promoter	RDBECOLIPMC00450	gcdp1	
8419307	promoter	RDBECOLIPMC00451	gcdp2	
12658334	promoter	RDBECOLIPMC00452	mfdp1	
14529615	promoter	RDBECOLIPMC00452	mfdp1	
16140472	promoter	RDBECOLIPMC00452	mfdp1	
16892065	promoter	RDBECOLIPMC00452	mfdp1	note
12658334	promoter	RDBECOLIPMC00453	mfdp2	
14529615	promoter	RDBECOLIPMC00453	mfdp2	
16892065	promoter	RDBECOLIPMC00453	mfdp2	note
11741843	promoter	RDBECOLIPMC00454	ybjCp	
14529615	promoter	RDBECOLIPMC00454	ybjCp	
14529615	promoter	RDBECOLIPMC00455	rimKp	
2570347	promoter	RDBECOLIPMC00455	rimKp	
11976288	promoter	RDBECOLIPMC00456	gadXp	
14529615	promoter	RDBECOLIPMC00456	gadXp	
14529615	promoter	RDBECOLIPMC00457	metNp	
12169620	promoter	RDBECOLIPMC00457	metNp	
11985712	promoter	RDBECOLIPMC00458	serAp2	
14529615	promoter	RDBECOLIPMC00458	serAp2	
12068810	promoter	RDBECOLIPMC00459	pcnBp3	
14529615	promoter	RDBECOLIPMC00459	pcnBp3	
16330100	promoter	RDBECOLIPMC00459	pcnBp3	
20700605	promoter	RDBECOLIPMC00459	pcnBp3	
20700605	promoter	RDBECOLIPMC00459	pcnBp3	note
12748194	promoter	RDBECOLIPMC00460	mhpAp	
14529615	promoter	RDBECOLIPMC00460	mhpAp	
12748194	promoter	RDBECOLIPMC00461	mhpRp2	
14529615	promoter	RDBECOLIPMC00461	mhpRp2	
12123454	promoter	RDBECOLIPMC00462	mgtAp2	
14529615	promoter	RDBECOLIPMC00462	mgtAp2	
14529615	promoter	RDBECOLIPMC00463	treRp2	
9148912	promoter	RDBECOLIPMC00463	treRp2	
16892065	promoter	RDBECOLIPMC00463	treRp2	note
9148912	promoter	RDBECOLIPMC00464	treRp3	
16892065	promoter	RDBECOLIPMC00464	treRp3	note
12123454	promoter	RDBECOLIPMC00465	treRp4	
14529615	promoter	RDBECOLIPMC00465	treRp4	
16892065	promoter	RDBECOLIPMC00465	treRp4	note
14529615	promoter	RDBECOLIPMC00466	fiup	
10411720	promoter	RDBECOLIPMC00466	fiup	
14529615	promoter	RDBECOLIPMC00467	exbBp	
2670903	promoter	RDBECOLIPMC00467	exbBp	
2670903	promoter	RDBECOLIPMC00468	exbDp	
2162465	promoter	RDBECOLIPMC00469	fhuEp	
11443091	promoter	RDBECOLIPMC00470	sufAp	
12089140	promoter	RDBECOLIPMC00470	sufAp	
14529615	promoter	RDBECOLIPMC00470	sufAp	
15009899	promoter	RDBECOLIPMC00470	sufAp	
15009899	promoter	RDBECOLIPMC00470	sufAp	note
14529615	promoter	RDBECOLIPMC00471	narUp1	
10564515	promoter	RDBECOLIPMC00471	narUp1	
14529615	promoter	RDBECOLIPMC00472	narUp2	
10564515	promoter	RDBECOLIPMC00472	narUp2	
11972787	promoter	RDBECOLIPMC00473	flup	
14529615	promoter	RDBECOLIPMC00473	flup	
11988528	promoter	RDBECOLIPMC00473	flup	note
32548953	promoter	RDBECOLIPMC00473	flup	note
14529615	promoter	RDBECOLIPMC00474	amiAp	
8300522	promoter	RDBECOLIPMC00474	amiAp	
14529615	promoter	RDBECOLIPMC00475	hemFp1	
8300522	promoter	RDBECOLIPMC00475	hemFp1	
10923791	promoter	RDBECOLIPMC00476	emrKp	
14523115	promoter	RDBECOLIPMC00476	emrKp	
10644706	promoter	RDBECOLIPMC00477	trxCp	
14529615	promoter	RDBECOLIPMC00477	trxCp	
11167016	promoter	RDBECOLIPMC00478	glsAp	
26258987	promoter	RDBECOLIPMC00478	glsAp	
10915804	promoter	RDBECOLIPMC00479	cueOp	
10760150	promoter	RDBECOLIPMC00480	chiAp	
14529615	promoter	RDBECOLIPMC00480	chiAp	
10986234	promoter	RDBECOLIPMC00481	xdhAp1	
10998176	promoter	RDBECOLIPMC00482	cydAp3	
14529615	promoter	RDBECOLIPMC00482	cydAp3	
10998176	promoter	RDBECOLIPMC00483	cydAp4	
14529615	promoter	RDBECOLIPMC00483	cydAp4	
10998176	promoter	RDBECOLIPMC00484	cydAp5	
14529615	promoter	RDBECOLIPMC00484	cydAp5	
10714981	promoter	RDBECOLIPMC00485	fldBp	
14529615	promoter	RDBECOLIPMC00485	fldBp	
14529615	promoter	RDBECOLIPMC00486	infCp2	
2050639	promoter	RDBECOLIPMC00486	infCp2	
2438418	promoter	RDBECOLIPMC00486	infCp2	
2838394	promoter	RDBECOLIPMC00486	infCp2	
3536858	promoter	RDBECOLIPMC00486	infCp2	
6353409	promoter	RDBECOLIPMC00486	infCp2	
2838394	promoter	RDBECOLIPMC00486	infCp2	note
12617754	promoter	RDBECOLIPMC00487	patAp	
11528004	promoter	RDBECOLIPMC00488	potFp1	
14529615	promoter	RDBECOLIPMC00488	potFp1	
10536136	promoter	RDBECOLIPMC00488	potFp1	note
12486037	promoter	RDBECOLIPMC00489	rrsBp2	
14529615	promoter	RDBECOLIPMC00489	rrsBp2	
15165240	promoter	RDBECOLIPMC00489	rrsBp2	
32916947	promoter	RDBECOLIPMC00489	rrsBp2	
7500958	promoter	RDBECOLIPMC00489	rrsBp2	
16675089	promoter	RDBECOLIPMC00489	rrsBp2	note
11101675	promoter	RDBECOLIPMC00490	gpmAp	
19838295	promoter	RDBECOLIPMC00490	gpmAp	
11101675	promoter	RDBECOLIPMC00491	ygaCp	
8412694	promoter	RDBECOLIPMC00492	glnDp	
20522491	promoter	RDBECOLIPMC00493	yfgFp	
14529615	promoter	RDBECOLIPMC00494	yqhDp	
20543070	promoter	RDBECOLIPMC00494	yqhDp	
14529615	promoter	RDBECOLIPMC00495	yihIp	
20434458	promoter	RDBECOLIPMC00495	yihIp	
11101675	promoter	RDBECOLIPMC00496	fhuFp2	
14529615	promoter	RDBECOLIPMC00496	fhuFp2	
14529615	promoter	RDBECOLIPMC00497	rcsDp	
20435136	promoter	RDBECOLIPMC00497	rcsDp	
14529615	promoter	RDBECOLIPMC00498	rcsBp1	
